Id,target
99161,1
72850,0
1272,0
55708,0
68746,1
127567,1
95174,0
139450,0
83594,0
141906,0
26121,0
37673,1
147666,1
147600,1
17757,0
77263,1
147603,1
24943,0
23339,1
99222,0
82045,1
14322,0
136502,1
105361,0
106868,1
5614,0
85415,0
56655,1
117466,1
100137,1
49480,0
136107,0
33195,1
64490,1
69669,1
66137,0
39402,0
112854,0
92693,0
118026,0
62104,1
66469,0
93515,0
90742,1
132359,0
138289,0
137726,1
3244,0
107288,0
83024,1
80756,0
100047,0
144638,0
67058,1
84582,1
50725,0
122533,0
104177,0
23331,0
54036,1
49673,0
108021,1
120903,1
15229,0
140989,1
109842,0
83622,1
89660,1
125077,1
114753,0
22043,1
135047,1
122534,1
88754,0
27329,0
83492,0
22743,0
33098,0
48729,1
141260,0
122166,0
106516,0
29841,0
42431,0
25349,0
95717,0
97829,0
5506,1
127316,1
45740,0
146948,0
145698,0
5440,1
51181,1
57441,0
99075,1
128856,1
33340,1
23007,1
95478,0
127115,0
41294,1
117404,1
50893,1
16969,0
121403,1
32492,0
35905,0
49078,0
68452,0
51085,1
8169,0
92009,0
89775,0
142609,1
71429,1
22827,1
107974,0
7664,0
14502,0
115221,1
130324,0
55806,1
101933,1
59357,0
125113,0
125073,0
144510,0
83698,1
130633,0
100983,0
27672,0
115792,0
37040,1
68454,0
38435,0
27793,0
72029,0
4761,0
69961,0
111844,1
7830,0
127957,0
2328,1
112589,0
124021,0
106319,1
79457,1
35630,0
26747,0
89372,0
120332,0
73940,0
123232,1
94776,1
44701,0
25161,0
106621,0
117642,0
9073,1
83959,1
126899,1
114949,0
93303,0
115731,0
129327,0
85173,0
49563,0
73235,1
60035,0
46096,0
135107,1
11142,0
54332,1
59343,0
78363,0
7028,0
50072,0
33765,0
47189,1
42208,0
57112,0
38861,0
38121,1
47775,0
37238,0
3265,0
62800,1
17484,0
71557,0
24977,0
94772,0
74832,1
34543,1
62792,0
134654,1
132395,1
95068,1
52646,0
93577,0
136527,0
89835,1
47247,0
41527,1
112639,1
16839,0
48863,0
34460,0
145923,1
95526,1
84679,1
112523,0
10259,0
63001,0
130631,0
45662,0
26362,1
137689,1
39844,0
53517,1
111627,0
9415,0
25471,0
137430,0
75636,0
114973,0
149972,1
110580,0
22016,0
18002,0
23992,1
147300,0
53574,0
149412,1
6552,1
19075,0
67360,1
148121,1
52987,1
95682,1
135022,0
116542,0
95866,0
129822,1
5532,0
56500,1
71304,1
134154,1
50778,1
121227,1
42543,1
140639,0
115429,1
11486,1
18593,1
129817,0
106024,0
72783,1
103941,0
100559,1
128853,0
91078,0
119375,0
132603,0
140708,1
129326,0
36505,0
60198,0
129469,0
18649,1
25989,0
85831,0
10193,0
72232,1
46415,0
73065,1
19662,0
55305,1
75132,1
105528,0
97370,0
72372,0
6846,1
141498,0
54031,1
32648,0
2647,1
63355,0
53999,1
50817,0
84213,0
62008,0
12349,0
148242,0
34677,0
132667,1
144645,0
112083,1
43287,0
4685,1
120258,0
12326,0
84891,0
111931,0
26207,1
145852,0
15984,1
111088,1
27881,1
42629,1
134986,1
149931,0
119848,1
51143,0
42844,0
2812,1
91193,0
8490,1
147761,1
54575,0
88064,1
76392,1
36681,0
119804,0
80345,1
125,0
77716,1
110226,0
73893,0
144885,0
121812,0
4280,1
84946,1
125995,0
93745,0
115145,0
80791,0
54594,0
42337,1
110288,0
52470,1
100909,1
137842,1
76139,1
119414,1
33249,0
81712,1
114718,0
97869,0
72221,0
9944,0
90806,0
75344,1
96950,0
99494,0
28863,1
84805,1
90593,0
66430,0
146654,0
110318,1
142890,0
42964,0
125625,1
122907,1
125814,1
108470,1
76395,1
23994,1
1300,1
86735,0
118515,1
89390,0
75707,0
10019,0
104714,1
31742,0
44480,0
135226,0
85899,1
23068,0
133551,0
126499,1
144194,0
63411,1
135851,0
10455,1
76192,1
92932,1
117146,0
149942,1
37765,0
75497,0
77384,1
115217,1
68754,0
48506,0
98636,0
102899,1
85411,1
133201,0
23587,0
134984,1
85246,1
43870,1
41488,0
108635,0
125487,0
118353,0
20966,0
110380,1
140360,0
546,0
88762,0
66143,1
130649,0
86810,1
13520,1
95864,0
109179,0
57474,1
34270,1
5176,0
30031,1
13300,1
109526,1
88403,0
103625,1
7933,0
31552,0
22638,1
36365,1
112712,0
92294,0
59934,1
126004,0
125338,1
117734,0
50512,0
144551,0
41675,0
136355,0
72387,0
51038,1
21607,0
73167,1
85481,0
18971,1
82538,1
83777,0
5094,0
140141,0
98297,0
36780,0
46142,0
26949,0
40174,0
18451,1
128019,0
112836,0
12806,1
16355,0
1805,0
78578,0
53257,1
38575,0
6135,1
24318,1
144901,0
18467,0
10377,0
149392,0
135950,1
7538,0
146868,1
50296,0
128310,0
20752,0
74924,0
114835,0
61395,0
3306,0
69096,1
91167,0
22339,1
44256,0
2558,0
12653,0
112548,1
5057,0
117189,0
118264,0
147878,0
28,1
90044,0
90385,1
114833,0
120488,0
115000,0
144392,0
50570,0
109320,0
76198,1
71830,0
41399,1
146339,0
39576,1
51522,1
55841,0
8404,0
72864,0
51201,0
1280,0
136672,1
32592,0
25551,0
116432,0
30682,0
91396,0
96554,0
36310,1
14123,1
27562,0
131408,0
122644,0
75140,1
113496,1
134709,0
55491,0
132431,0
67794,1
149725,0
72675,0
91678,0
100833,0
47491,0
115180,0
42802,0
29434,0
385,0
44517,0
22516,0
105611,0
111835,0
70137,0
57740,0
74417,1
140135,0
25956,1
79769,1
125840,0
35439,1
136097,1
67655,1
58257,1
80848,0
64215,1
71691,0
19246,0
20623,0
89691,0
130064,0
86087,1
142836,0
84074,0
56289,1
53030,0
40795,0
130455,1
114114,0
116121,1
79315,0
58006,1
45641,0
128986,1
40424,0
24953,1
99686,0
5315,1
25483,0
135056,1
74111,1
112536,0
34981,1
122893,0
24092,1
102925,1
149196,0
114331,0
45142,0
1028,0
10859,1
95743,0
37845,1
139991,1
65682,0
30019,0
7669,1
126336,0
11849,1
3315,0
112395,1
17134,0
63781,1
5679,0
112018,0
120190,0
79567,0
107533,0
84305,1
69390,1
114365,1
131383,1
148046,0
141625,1
42770,1
126504,1
124736,0
62579,0
48166,0
106204,0
107274,0
105734,1
59446,0
88247,0
23747,1
68338,0
47762,0
49465,0
70892,0
96135,0
136908,1
43217,1
137466,0
120472,0
16476,0
116846,1
3062,1
60449,1
13602,1
82646,0
24864,1
42892,0
85809,0
141708,0
25817,0
99004,0
18880,0
96783,0
104880,0
125465,0
25200,1
119501,0
58156,1
70935,0
115971,0
147964,1
17222,0
79153,1
23308,0
38333,0
73783,0
8323,0
46400,0
101393,0
144992,1
37791,1
76835,0
51534,0
111601,1
18532,0
108193,0
89278,0
138572,1
95375,1
135933,0
108318,1
79882,0
68017,1
9254,0
31862,0
26490,0
136098,1
49079,0
141440,1
46762,1
43625,0
57594,0
89581,0
90785,1
56503,0
82990,1
21073,1
75005,0
139341,1
74967,1
124796,0
97963,0
7706,1
134643,1
72560,1
120771,0
133950,0
18751,0
78511,1
134793,1
90341,0
28963,0
90650,0
131670,0
114401,1
16139,0
39278,0
119691,0
95272,1
110972,1
35123,0
4728,0
30146,0
1710,0
4876,1
1224,0
41710,0
13436,0
37501,0
78580,0
2622,0
33047,1
17228,0
5736,1
29185,1
66014,0
101429,1
72288,0
22121,0
42239,1
26750,0
128024,1
28664,0
30630,1
46232,0
33783,0
110420,0
874,0
447,0
1281,0
64671,0
18414,0
144493,0
39777,0
130278,0
82877,0
106942,1
74788,0
108559,0
77932,1
39395,1
26446,0
78669,0
142407,0
59124,0
140753,0
141368,1
26433,0
136395,0
84123,1
50355,0
78180,0
117796,0
10122,1
95423,0
86738,0
104620,1
85508,1
128608,1
118654,1
61379,1
83868,0
31571,1
62496,0
120234,0
16259,0
29081,1
52831,0
78857,1
144666,0
83128,0
121214,1
96043,0
24755,1
120966,0
148269,0
61133,1
48995,1
30113,0
125509,0
1522,0
148707,1
113347,0
44945,1
9216,1
113,0
4860,0
122131,0
16343,1
10910,0
124775,0
127111,0
56094,0
104848,0
134337,0
129024,0
104233,0
66158,0
81637,0
101717,0
137346,0
18829,1
138387,0
78262,0
55232,0
144661,1
3625,0
94937,0
128746,0
109335,1
3964,1
146109,0
139080,0
93771,1
5757,0
38323,0
45212,0
52680,0
29247,1
60587,1
99984,1
53068,1
57736,1
40958,0
61619,0
141924,1
115101,0
27251,0
75460,0
66194,1
134543,1
82181,1
118888,1
51,1
15560,1
89972,0
44276,1
25172,0
98919,1
37314,0
140006,1
148403,0
115627,1
135446,0
123406,0
19503,0
63932,1
4034,0
67325,0
63074,0
145652,1
67598,0
10149,0
1368,0
93141,0
97709,0
129462,0
96401,0
53511,0
59177,0
28454,0
12860,1
98669,0
82334,1
106611,0
126189,0
109295,1
39783,0
10683,1
45400,0
99357,1
148253,1
79422,0
26018,1
50878,0
127658,0
134981,0
145139,0
33734,0
14157,0
64670,0
90273,0
144070,1
110846,0
106619,0
131281,1
108634,0
138630,0
112488,1
149248,0
109560,0
58811,0
90800,1
65785,1
142693,0
108006,0
94282,1
70333,0
85776,1
3184,1
15165,1
49417,0
2653,0
33727,0
19302,0
119930,0
73238,1
130974,0
58228,1
99716,0
142954,0
3144,1
48552,1
68466,0
36406,0
27075,1
140233,1
63786,0
52910,0
136069,0
70259,1
70497,0
106228,0
132998,0
2411,1
92124,0
12718,0
149074,0
83414,0
6231,1
131532,1
5248,0
123582,0
68971,0
130808,1
3455,0
79152,0
20099,0
132316,0
136935,0
77170,1
4139,0
145081,0
50939,1
47644,1
97765,0
2222,0
73455,0
187,0
77274,0
12400,0
8906,1
42781,1
145499,0
63126,1
92640,0
88859,1
60512,1
148885,0
109749,0
106759,1
6075,0
28117,0
104223,0
17281,0
32645,1
8440,1
122873,0
17367,0
76007,0
137392,0
86426,0
81865,0
81551,1
83410,1
133859,0
134015,0
55542,0
43236,1
88587,1
127555,1
14519,0
120128,0
73958,1
6736,1
116221,0
35079,1
67612,1
61710,0
61292,0
121188,0
13080,0
49935,1
37249,1
46354,1
79252,0
12396,0
115631,0
135036,0
123247,0
96975,1
84281,1
71558,1
99690,0
70975,1
3553,0
24692,1
46565,0
41450,0
89873,1
37596,0
143334,0
82386,0
59496,0
98111,0
68779,1
26969,0
136747,1
115923,0
105224,0
89257,0
29366,0
76964,0
15723,1
10999,0
121631,0
129123,0
127208,0
24093,1
95732,1
48912,0
128566,0
132493,1
4067,0
71063,0
142357,1
145040,1
145092,0
69013,1
17102,0
57394,0
68397,0
115600,0
95921,1
86406,0
42087,1
30426,0
141011,0
122002,1
143893,0
69110,1
68740,1
1569,0
28331,0
119947,0
103068,1
47170,0
5726,1
133874,0
76205,0
22585,1
23251,0
138672,0
98376,0
91201,1
58542,0
106330,0
5412,0
135271,0
83232,1
147569,0
45643,0
125728,0
16457,0
92275,0
85584,0
58556,0
7414,0
51351,0
48985,1
30990,1
15304,0
92821,1
98599,0
6499,0
76616,1
57688,1
12409,0
59070,0
99569,0
95052,1
117640,0
56796,0
23493,1
100718,0
59288,0
140208,0
43050,0
82809,0
119771,1
109389,1
34506,0
78513,0
45689,1
119385,0
144432,1
114920,0
93072,1
7093,0
45672,0
29557,0
77817,0
79714,1
22257,0
65901,0
106185,1
4791,0
76245,0
104949,1
117449,0
14269,0
24813,0
118336,0
14538,0
66669,1
38101,0
37290,0
117901,0
112188,1
95897,0
95638,0
43395,0
17077,0
6586,0
129408,0
123169,0
71093,1
95237,0
59399,0
13581,1
51920,1
31058,1
94048,1
3874,0
29241,1
136227,0
70889,1
33033,0
136049,0
122116,0
62644,0
93175,1
6548,0
1594,0
11606,1
59956,0
33996,0
94947,0
89092,1
134669,1
134006,0
122445,0
15703,1
35715,0
56060,1
36565,0
6012,1
2556,0
133320,1
105422,1
96100,1
91986,0
141433,0
104404,0
114383,0
40244,0
107455,0
108189,0
1431,1
5058,0
94828,1
76960,0
83340,0
14102,0
21543,1
121268,0
126055,1
145396,0
133026,1
37522,0
9583,1
3557,0
8175,1
72671,0
106344,0
50200,0
114425,0
136615,0
125858,0
149840,0
48441,0
120893,1
144208,1
15682,1
93149,0
28765,0
77674,0
77795,0
1700,1
127861,0
54444,1
39995,0
6689,0
136116,0
100389,0
14183,0
42673,0
14050,0
5967,1
135936,0
7953,0
40218,0
140087,1
92992,0
147424,0
90267,0
143028,0
36018,0
137170,1
99963,0
147073,0
11729,1
100848,1
136127,0
90707,1
97221,1
84758,0
6109,0
20630,0
142891,0
107091,1
67160,0
83834,1
136295,0
29804,0
116332,0
136309,0
72715,0
85848,0
22649,1
114757,0
31990,0
96861,0
45265,0
148989,0
68449,1
57186,0
3641,0
102771,0
58560,0
75194,1
76474,0
73587,0
131141,0
61468,0
39373,0
139693,0
143601,0
140821,1
115413,0
38205,0
20850,0
79625,0
122304,0
27160,0
122571,1
10135,1
80393,0
11111,0
99492,1
112992,0
81033,0
87198,0
103790,0
125536,1
137908,0
144041,1
134710,1
28206,1
3594,0
12828,0
35192,1
97778,0
140878,0
136930,0
78299,1
133726,0
24757,0
39683,1
137830,0
87557,0
116402,1
66284,0
111784,1
66747,0
23277,0
126250,0
3914,0
28656,0
53401,0
64416,1
145263,0
41807,1
92987,0
52159,1
83,0
5503,0
56897,0
46533,0
108591,1
118292,0
29433,1
48874,1
62997,1
132652,0
40145,0
5989,1
90710,1
76300,0
80241,1
128289,0
50256,1
6861,1
86869,1
147166,0
97732,1
19430,1
29685,0
7590,0
125558,1
136788,0
64680,0
50932,0
113264,1
81728,0
149714,1
137293,0
76134,0
47470,0
116118,0
90091,0
139863,0
4401,0
102747,0
5810,0
122811,0
101984,0
118777,0
136968,1
103940,1
66990,0
82153,0
29080,0
101483,1
126831,0
65285,0
2023,0
67321,1
115961,1
47864,1
43196,0
2902,0
40298,1
39979,0
62314,1
19877,1
42142,0
121297,0
109888,0
78887,0
52479,0
135055,1
65565,0
11803,1
146300,0
148667,0
1697,1
18879,1
107345,0
82238,0
111745,1
112222,0
93312,1
7532,0
5995,1
94321,0
9980,0
93563,0
77549,0
125706,0
138425,1
84717,0
70108,0
95930,1
61694,1
128399,1
8604,0
40100,0
149422,0
10414,1
144239,1
148066,0
49908,1
125574,0
149566,0
88427,1
56014,0
27671,0
60673,1
24424,0
124872,0
121710,1
26498,0
21640,0
50704,0
62115,1
29577,0
44793,0
85692,0
42530,0
115274,0
64475,0
73863,0
5917,1
9485,0
51933,0
11035,1
34158,0
123242,1
22678,1
63389,0
135800,1
16078,0
71299,0
33784,0
87258,1
92043,0
96256,1
68410,0
107591,1
16574,1
71036,0
73519,0
49309,1
7450,1
130311,1
72777,1
132959,0
71964,0
35706,0
30413,0
57762,1
22698,1
60640,1
33742,1
36016,0
61208,0
147858,1
55390,1
74173,1
44460,1
143746,0
18479,0
34229,0
83487,0
35283,0
27016,1
146158,1
124216,0
138467,0
147663,0
45087,0
124637,0
84047,0
124741,0
99323,1
28501,1
30537,0
15281,0
75731,0
40144,0
80557,0
133975,1
115046,1
19509,0
19494,0
125655,0
57655,1
39147,0
6319,1
19659,1
22216,1
96941,1
137687,0
80821,1
42855,0
55687,0
35740,0
52065,0
136145,0
125391,1
129293,1
15199,0
124424,0
38014,0
73118,0
25895,0
38736,0
63715,0
47634,0
85327,0
105727,0
39481,0
93143,1
138045,0
105782,1
32238,0
86587,0
135814,0
48243,1
135037,1
137535,0
47474,0
39145,0
97417,0
26662,0
127740,1
86376,0
54796,0
15706,0
135269,0
95881,1
3471,0
143660,0
29764,1
62909,1
46731,0
109399,1
54799,1
38310,1
17663,0
32883,0
109899,1
43957,1
84130,0
114376,1
40638,0
83879,1
77301,0
86359,0
79701,0
118486,0
8333,0
70814,0
99028,0
5008,1
140096,0
70553,0
58605,0
909,0
43407,1
41702,1
36385,1
114273,1
70903,0
120126,1
28756,0
103361,0
108766,0
42738,0
58864,0
7960,1
85398,0
23806,1
13626,0
103322,0
70316,0
114361,0
100473,1
33065,1
111413,0
13567,1
100672,0
149521,1
78474,1
149529,0
41714,1
125089,0
40390,1
84075,0
79789,1
27778,0
111405,1
69377,0
78680,0
134843,1
24644,0
85773,0
10360,1
19534,0
87446,0
69076,1
124964,0
103802,0
92859,1
130866,0
93336,0
59030,0
83702,0
45925,0
26329,1
148680,1
108981,0
17495,0
148441,1
63103,1
21731,0
82360,0
77819,1
7219,0
134294,0
82318,0
35454,0
102586,1
100800,0
21410,0
109037,1
122375,0
34971,0
83189,1
134784,0
19792,1
98173,0
70951,0
37850,0
64929,0
122959,0
123809,1
72765,1
99212,0
96223,0
138706,1
61473,1
148792,0
33131,1
65211,1
8375,0
81794,0
92182,0
30924,0
3477,1
103232,0
144184,0
129130,0
99544,1
128272,1
133155,0
98026,0
83535,0
37383,0
39692,0
122963,0
73967,0
102635,0
113665,0
138850,0
39650,0
60132,1
27226,0
20335,0
23067,0
122545,1
73912,0
34097,1
87498,0
139849,0
38831,0
125370,1
141397,0
19584,0
2089,1
78738,0
59501,0
71508,0
149522,1
64315,1
72766,1
69485,0
82296,0
124541,1
116978,1
93652,1
92057,1
68925,1
106597,0
79171,0
69848,0
60668,0
136499,0
26076,0
572,1
93392,0
78425,1
113652,1
42913,1
107111,1
141734,1
138061,0
16201,0
87294,1
135136,0
4480,0
97694,1
80500,0
84264,1
68972,1
100368,1
61336,0
63867,1
11284,1
115232,1
39059,1
41857,1
141353,0
56959,0
90230,1
121678,1
39423,0
86771,0
95092,1
7011,0
104716,0
38893,0
91528,1
6807,0
62240,1
77227,0
43443,1
66583,0
11223,1
55067,1
30787,1
88041,1
45677,0
149413,0
96764,0
6444,0
49948,1
11003,0
132310,0
66141,0
62811,1
16183,1
122773,0
98345,0
55942,0
14361,1
16737,1
46082,0
126717,0
67412,0
18538,1
71770,0
88133,0
39148,0
34786,1
109543,0
67223,1
12672,0
122943,0
95409,0
109741,0
35893,1
94242,0
55619,1
81545,1
70003,1
119386,0
58151,1
22893,1
50281,0
107216,0
145861,1
44997,1
68692,0
9532,1
26116,0
29076,0
25511,1
141561,1
48514,0
1832,0
55724,0
2014,1
75879,1
104676,0
137018,0
24239,0
80510,0
12024,0
57863,0
119898,1
57639,0
12201,0
65020,1
81377,0
41419,0
57585,0
89815,1
64871,1
45786,0
113270,0
32291,1
91081,1
94333,0
39567,1
125561,0
48455,1
39738,0
23543,1
131483,0
136625,0
83712,0
134100,1
132483,0
115995,0
126198,0
120567,0
562,1
83954,0
105101,0
146249,1
125590,1
59690,1
94524,0
142472,0
67421,0
13991,1
121245,0
44491,1
87751,1
26125,0
107913,1
53951,0
6298,0
123048,0
139620,0
127738,1
59568,1
14775,0
6672,0
109691,0
54835,0
144884,0
88750,0
47795,1
134318,0
36284,1
57050,0
25628,0
58956,0
9772,1
61457,0
33624,0
72004,0
99200,1
131645,0
133797,0
52229,0
130880,1
25073,1
140663,0
101244,0
116027,1
54876,0
24049,0
23731,0
33676,0
82135,0
129051,1
102124,1
37858,0
59606,0
15880,0
12614,0
20714,1
125387,0
62934,1
41878,0
10319,0
64142,0
124346,0
66627,1
123013,0
13469,0
72950,1
101641,1
22606,0
80831,1
104469,0
42410,0
63318,1
69991,1
45893,0
69668,0
18592,0
90058,0
56521,0
56462,0
10003,0
16554,0
133719,0
401,0
47318,0
7903,1
23018,0
42930,1
20319,0
3419,0
58844,1
3619,1
61919,0
10864,1
134370,0
107014,1
90695,0
13023,0
90337,0
99407,0
149478,0
122958,0
110437,0
37039,0
41031,0
146178,0
141267,0
46956,1
35769,0
74141,0
122740,1
96909,0
48934,1
48588,0
116229,1
44075,0
50562,0
122326,0
132143,0
24470,0
28131,1
73183,1
20870,0
21227,0
65956,0
82944,0
54134,1
96207,0
107371,0
97985,1
32233,0
91115,1
114499,0
45267,0
116607,0
691,1
73922,0
63374,0
83961,0
95335,1
63800,1
81468,0
27218,0
26704,1
143668,0
81418,1
16951,0
132630,0
33893,0
33129,0
136559,0
30605,1
13577,0
131828,1
135027,0
29256,0
104113,0
145298,0
87263,0
43059,0
140838,1
112087,1
50495,0
39081,0
70347,0
143445,0
111936,0
85832,1
49302,0
98106,0
71543,0
44081,0
115359,1
67510,0
127692,1
72474,0
21797,0
118634,0
128870,0
36394,0
139535,0
111345,0
81965,0
10251,0
145235,0
7412,1
88929,0
13466,0
41627,0
1134,0
95435,0
35258,0
140327,0
46273,0
131503,1
2510,0
145631,0
80625,1
59549,1
104682,0
4117,1
121197,1
20962,0
8591,0
122053,0
56343,0
105167,0
55338,0
73232,0
148216,0
74668,0
10008,1
148124,0
145648,0
82270,0
2058,0
15657,0
56533,0
34396,0
141456,1
27609,0
115657,0
98871,0
113363,1
143774,0
129793,1
140042,0
137224,1
1087,0
128653,0
35591,1
96104,1
87435,1
49159,0
126272,1
146782,1
55055,1
41386,0
125324,0
124937,1
92228,0
3787,1
118212,1
56203,0
101322,1
113065,0
86502,1
120481,0
40462,1
47373,0
97519,1
30626,0
37044,0
121878,0
107185,1
52422,0
5068,0
79592,1
93933,1
124587,1
11092,0
149026,0
38079,1
132598,0
148010,0
37236,0
58062,0
145013,0
4889,0
59280,0
135826,0
107955,1
36100,1
92848,0
142995,0
113286,0
48602,0
38730,0
35527,0
52224,0
69671,0
5082,0
84520,0
107910,1
127280,0
25731,1
40930,0
138517,1
106122,1
66342,1
3327,0
46953,0
135517,1
107363,0
52902,0
40893,0
39726,0
102167,1
17209,0
123672,0
81726,0
27993,1
17811,0
124871,0
143757,1
86474,1
142011,1
146510,0
148435,1
49152,0
106908,0
65690,0
39498,0
113265,0
106726,1
147232,1
18520,1
91919,0
116664,1
40486,0
23871,0
142163,0
18814,1
27498,1
12438,0
48352,1
137805,0
132356,0
23622,0
61723,1
54931,1
15549,0
146312,0
9350,0
87313,0
71980,0
24228,0
73561,0
21876,0
47258,0
120930,0
65247,0
128691,0
118308,1
48213,1
96612,1
36709,0
69230,0
75506,1
112951,1
74185,0
119926,0
7215,1
106508,0
74446,0
32809,1
2521,1
130819,0
32720,1
102961,0
107632,0
43302,0
102219,0
39251,0
91735,1
69691,0
39043,0
137898,0
103600,1
59750,1
74756,0
10930,1
49500,1
145674,1
118983,0
86977,0
45803,0
4528,0
4774,0
125935,0
76958,0
33216,1
121719,0
27305,1
103455,1
20986,0
98105,0
114343,0
93490,0
126832,0
124640,1
58563,0
55722,1
82938,0
136693,0
67027,0
26946,0
119504,0
127207,1
70787,1
20316,0
102097,0
87560,1
85185,1
35048,0
91371,0
8398,0
20805,0
78514,0
42402,0
16505,1
884,0
115299,0
38126,0
135094,0
126012,0
139583,1
90884,0
86373,1
116496,1
101872,1
124492,1
57568,1
125170,0
99298,1
145591,0
49632,1
126970,0
120751,0
52810,0
139406,0
34278,0
125502,1
108826,0
132399,0
69554,0
131487,0
63603,0
14011,0
20574,1
124926,0
14376,1
106096,0
73619,0
100190,0
106830,0
16778,0
147590,1
41189,0
13753,1
87829,0
63893,0
83744,1
63364,0
64750,0
25069,1
69787,0
107611,0
74030,1
77235,0
67525,0
14898,1
120021,0
27753,0
105059,0
16435,0
64935,0
31729,1
136260,1
31062,1
58522,0
81319,0
81633,0
80006,0
27036,0
132417,0
94038,1
75912,0
60911,0
86591,0
14602,0
142765,0
32017,0
144832,0
137414,1
58624,0
26591,1
21487,0
145659,0
78893,0
104264,0
109202,0
84036,0
36766,1
108836,0
134814,1
99058,1
61579,0
37918,0
28748,0
19055,1
25891,0
62023,0
4515,0
143027,0
40427,0
96892,0
5907,0
118962,0
86143,0
90446,1
13257,0
41740,0
125495,0
104207,0
133662,1
29560,1
46697,0
92542,0
54446,1
105770,1
36468,0
123175,0
136135,0
9700,0
143770,0
68472,0
54894,1
53900,0
62807,0
86246,0
37901,1
79875,1
146419,0
76869,0
63722,0
24469,1
53970,1
79955,1
60092,0
74988,0
93421,0
916,1
111583,0
121779,0
7238,0
46249,0
41902,0
30241,1
33313,1
17910,0
48073,0
110977,1
52439,1
97716,0
59258,0
115444,1
3510,0
50864,1
78333,1
109451,0
78025,1
5235,0
149723,1
44098,0
47075,0
121250,1
79371,0
106098,1
71565,0
15365,0
119462,1
45660,0
18107,1
64712,0
88675,1
60483,0
72644,0
145430,1
90050,1
64467,0
133209,0
13736,1
141682,0
80805,1
138207,0
64739,1
128506,0
22621,1
119909,1
118939,0
139367,0
100314,0
49025,0
76230,1
67329,0
137797,0
58142,1
32502,0
54486,1
112990,1
41021,1
138612,0
94908,0
133198,0
82213,0
61741,0
18473,0
96530,0
13438,0
45003,1
12636,1
111545,0
98553,0
149252,0
57133,1
130077,1
25332,1
60916,0
134103,0
114819,0
25188,1
110020,0
129971,0
98624,1
16963,0
86840,0
126660,0
1367,0
87747,0
29447,0
132451,1
53658,0
128527,0
59217,1
57990,0
149265,0
128580,0
49515,0
124543,0
72543,0
4968,0
63066,0
104101,0
22559,0
55555,0
62279,0
91961,1
94372,0
89490,0
141072,1
81301,0
143801,0
67943,0
42062,0
43067,1
280,0
79974,1
127634,1
66504,0
99859,0
117814,0
85302,1
77019,0
47165,0
122251,0
29180,0
79668,0
47707,1
91617,0
123347,0
147357,0
54268,0
110564,1
22296,0
82903,1
67857,0
146887,1
142020,0
87237,0
61232,1
18024,1
70110,0
54928,0
47624,1
134666,0
99629,0
114182,1
138265,1
147843,1
91388,1
140679,1
111647,0
142610,0
41912,0
22200,0
4916,0
107956,0
24122,1
121288,0
100864,1
101545,1
96574,0
125752,1
35388,0
29353,1
86272,0
60338,1
58794,0
120137,1
131749,1
6272,0
45337,0
55913,1
71431,0
89599,0
122833,0
133897,0
15941,0
90712,0
24047,0
51422,0
116518,0
49902,0
40410,1
18873,1
64196,0
9909,1
137215,1
38008,0
86524,0
110240,1
920,1
130453,1
7987,0
139077,1
49085,0
1093,1
87242,0
16966,0
18421,1
118017,0
145452,0
101865,1
13465,0
21379,1
29765,0
57055,0
110701,1
140242,1
111965,1
98573,0
115856,0
55003,0
7967,0
144215,0
41079,0
74152,0
64261,0
21956,0
55979,0
82178,0
55203,0
139035,0
133832,1
86281,1
23611,0
48835,1
57139,1
135706,1
116591,0
121551,0
9570,1
76094,1
138331,0
7350,0
98952,1
30651,0
115226,1
30050,1
17233,0
15607,1
115978,1
55069,0
108072,0
109143,1
50829,1
87782,0
67414,0
125171,0
90801,0
4841,0
59406,0
147675,0
141601,1
115880,0
22989,1
19192,0
48405,0
6957,0
102978,1
25626,0
3539,0
49311,0
121790,1
142564,1
43108,1
23634,1
36653,0
99438,0
32129,1
134559,1
20688,1
104722,0
103024,0
95679,1
111089,1
7438,0
128423,0
46253,0
101282,1
33771,1
4309,1
96662,1
80512,0
12342,0
36135,1
67784,0
28436,0
116611,0
20472,0
7876,1
107225,0
143474,0
87505,0
85999,0
140474,0
134012,0
137089,1
71152,0
87082,0
98497,0
19756,1
56067,1
68644,1
25529,0
38041,1
93927,1
62299,1
24456,0
100339,0
40138,1
34462,0
113199,1
63007,1
860,0
32718,1
43528,0
89765,1
89199,0
26957,0
105152,0
88528,0
75828,0
149664,0
21283,0
39554,0
80428,0
84095,0
34491,1
63214,0
103809,1
145639,1
89476,0
22170,1
42417,0
99630,1
109014,0
3973,0
126941,0
134782,0
123256,0
146099,0
99605,0
34103,0
49609,0
66020,0
130770,1
69855,0
11125,0
140907,1
89637,0
102160,0
149787,0
52272,1
33827,0
30480,0
41198,1
41894,1
76284,1
4752,0
45259,0
70251,0
31312,1
143678,0
116584,0
105998,0
40606,1
19339,0
82009,0
134646,0
127265,0
20381,0
118988,0
61370,0
121607,0
74985,0
3871,1
139683,1
41196,0
83862,0
45829,0
21242,1
123230,0
94235,0
32424,0
40474,1
54373,0
79237,0
118363,0
118722,0
102332,0
50897,1
141262,0
97791,0
67220,0
89485,0
74050,1
148497,0
126524,0
103827,0
33106,0
7510,0
81181,0
139752,1
77347,1
46257,1
51070,1
